,userId,itemId,rating
26404,49670,4776,3.0
59175,128302,48142,2.5
59177,128302,48326,3.0
59178,128302,48385,4.5
59179,128302,48394,5.0
26412,49670,4963,3.5
59180,128302,48412,3.0
59183,128302,48738,4.0
26421,49670,5110,2.5
59192,128302,49312,4.0
26426,49670,5254,4.0
59195,128302,49530,4.0
59197,128302,49856,4.0
26430,49670,5349,3.5
59203,128302,50858,3.5
59205,128302,51255,4.0
26439,49670,5528,3.0
26440,49670,5574,3.0
59214,128302,52950,2.0
59221,128302,53207,3.0
26458,49670,6290,4.5
59228,128302,53972,4.0
26470,49670,6539,3.5
59241,128302,55269,3.5
59243,128302,55290,5.0
26478,49670,6934,5.0
59254,128302,56367,4.5
59256,128302,56620,1.0
59261,128302,56805,2.5
26495,49670,7482,4.0
59266,128302,58154,3.0
59271,128302,59519,4.0
26506,49670,8874,3.0
26511,49670,8972,2.5
26512,49670,8983,4.0
59286,128302,61132,3.5
26519,49670,27831,4.0
59288,128302,61236,4.0
26522,49670,30825,3.0
26529,49670,33166,4.0
26532,49670,33794,5.0
59305,128302,63329,2.0
59312,128302,64620,4.0
26545,49670,41569,3.5
59314,128302,64969,3.0
59324,128302,67534,3.0
26558,49670,45672,3.0
26566,49670,47099,4.0
59336,128302,69275,3.5
59340,128302,69481,4.5
26573,49670,48516,4.0
26578,49670,49274,2.0
26581,49670,50804,4.0
26583,49670,51662,5.0
59351,128302,71304,3.0
59353,128302,71484,3.5
26588,49670,52722,3.5
26589,49670,53000,3.5
59358,128302,72294,3.0
26594,49670,53996,3.5
26596,49670,54259,3.5
26597,49670,54272,3.5
59381,128302,77561,4.0
59384,128302,77800,5.0
26617,49670,57274,4.0
26618,49670,57368,4.5
26620,49670,57669,5.0
26623,49670,58559,5.0
59393,128302,79091,3.5
26626,49670,59369,4.0
26628,49670,60037,2.5
59398,128302,80315,3.0
26631,49670,60074,3.0
26632,49670,60684,5.0
59403,128302,80969,4.5
59404,128302,81591,4.5
59408,128302,82382,4.0
26643,49670,64716,4.5
59412,128302,84772,4.0
59413,128302,84954,3.5
26646,49670,65682,4.0
59414,128302,85213,4.0
59416,128302,85414,4.0
26650,49670,67255,4.5
26651,49670,68157,4.5
26654,49670,68319,5.0
59423,128302,86880,2.0
59429,128302,87876,3.5
26667,49670,71838,4.0
26668,49670,72378,3.5
26669,49670,72407,2.5
26670,49670,72731,4.5
59441,128302,91077,4.5
59442,128302,91542,3.5
26684,49670,79357,4.0
59453,128302,98154,4.0
26687,49670,81229,3.0
59455,128302,100714,5.0
26689,49670,81562,4.0
59458,128302,102903,3.5
26692,49670,81932,3.5
26694,49670,82461,3.5
59465,128302,107771,4.5
59469,128302,115617,4.0
26702,49670,85788,4.5
59470,128302,116797,4.0
26704,49670,86880,4.0
59474,128302,122904,4.5
26709,49670,88125,4.0
59480,128302,148626,4.0
26716,49670,90249,3.5
59488,128659,47,4.0
59494,128659,150,4.0
26727,49670,92058,3.5
26728,49670,92420,4.0
59495,128659,162,4.0
26731,49670,93766,4.5
26733,49670,94018,3.5
26735,49670,94777,3.5
59505,128659,417,3.0
26739,49670,95441,3.5
26740,49670,95510,4.0
26741,49670,95720,3.5
59507,128659,457,4.0
26743,49670,96588,4.0
26744,49670,96610,4.5
26745,49670,96737,3.0
59513,128659,628,4.0
59518,128659,1094,4.0
26751,49670,97938,4.5
26753,49670,98361,3.5
26755,49670,99112,3.5
59523,128659,1191,4.0
26757,49670,99912,4.0
59527,128659,1236,4.0
59531,128659,1358,4.0
26765,49670,102407,3.5
26766,49670,102445,4.0
59534,128659,1517,5.0
26768,49670,103042,4.5
26769,49670,103075,3.5
26770,49670,103141,3.0
26776,49670,104243,4.0
59549,128659,2360,5.0
59552,128659,2501,3.0
59555,128659,2599,4.0
26788,49670,106491,3.5
59556,128659,2610,3.0
59558,128659,2628,3.0
26793,49670,108190,3.5
59564,128659,2708,4.0
59566,128659,2746,2.0
26799,49670,110102,3.5
26801,49670,110553,4.0
26808,49670,111659,4.0
59580,128659,3260,3.0
26813,49670,112290,4.0
59585,128659,3481,4.0
26818,49670,112818,3.0
26819,49670,112852,4.0
26828,49670,114180,3.5
26829,49670,114662,4.0
59598,128659,3728,3.0
26834,49670,115170,4.0
26835,49670,115231,3.0
59607,128659,3897,5.0
26847,49739,32,5.0
26848,49739,41,4.0
59615,128659,3993,4.0
59620,128659,4018,2.0
59624,128659,4029,3.0
26857,49739,223,4.0
26858,49739,231,2.0
59625,128659,4031,2.0
59626,128659,4033,3.0
59629,128659,4056,3.0
59630,128659,4069,2.0
26863,49739,306,3.0
59632,129138,522,3.5
59633,129138,548,3.0
59634,129138,1129,3.5
59636,129138,1676,3.5
59638,129138,2159,3.5
26872,49739,344,3.0
26874,49739,417,4.0
26878,49739,515,3.0
59652,129138,5833,3.0
59653,129138,6002,3.0
59655,129138,6664,3.5
26889,49991,4226,4.0
26892,49991,5445,3.5
59662,129138,49278,4.0
26895,49991,7153,2.0
26897,49991,8368,3.5
59665,129138,55288,3.5
26899,49991,40815,3.5
26909,49991,90405,3.0
26913,49991,114180,3.0
59683,129138,70336,3.5
26917,50824,1,0.5
59691,129138,71838,4.0
26925,50824,1208,5.0
26927,50824,1270,1.5
59695,129138,72393,3.5
59704,129138,74532,3.5
26939,50824,8914,5.0
59708,129138,76175,4.0
26942,50824,74228,3.0
26944,50824,112183,4.0
26946,50976,111,3.0
59716,129138,79132,3.5
26949,50976,420,2.0
59717,129138,79134,3.0
26951,50976,524,5.0
26955,50976,1196,5.0
59723,129448,17,5.0
59726,129448,28,5.0
59728,129448,34,4.0
59730,129448,41,4.0
26969,50976,4132,3.0
59737,129448,112,4.0
26971,50976,4369,2.0
59740,129448,162,3.0
26973,50976,4387,3.0
59742,129448,164,2.0
26976,50976,4816,4.0
59746,129448,172,3.0
26986,50976,5218,5.0
59755,129448,260,5.0
59758,129448,289,1.0
26999,51016,21,4.0
59768,129448,349,3.0
27001,51016,25,4.5
59769,129448,356,4.0
59771,129448,364,4.0
27004,51016,47,4.0
27009,51016,95,3.5
59777,129448,423,2.0
27011,51016,104,4.0
59781,129448,474,3.0
27014,51016,111,4.5
59785,129448,515,5.0
59786,129448,517,3.0
27021,51016,161,4.0
27023,51016,170,3.0
27024,51016,172,2.5
59797,129448,595,5.0
27030,51016,198,4.0
59799,129448,608,5.0
27034,51016,227,3.0
27037,51016,260,4.0
59807,129448,745,4.0
27040,51016,293,5.0
59812,129448,836,3.0
27048,51016,329,3.0
27059,51016,380,4.5
27060,51016,382,3.5
27062,51016,413,4.0
59831,129448,921,2.0
27064,51016,423,3.5
59835,129448,927,3.0
59838,129448,942,4.0
59839,129448,943,4.0
27072,51016,471,3.5
59843,129448,951,5.0
27080,51016,500,3.0
59849,129448,994,4.0
27087,51016,521,4.5
27088,51016,527,4.0
59855,129448,1066,2.0
59863,129448,1097,5.0
59865,129448,1101,4.0
59872,129448,1179,4.0
27112,51016,778,4.0
27113,51016,780,3.5
59883,129448,1204,5.0
59885,129448,1210,4.0
27118,51016,832,4.0
59887,129448,1220,3.0
27121,51016,924,4.0
27122,51016,968,4.0
59890,129448,1226,4.0
59892,129448,1230,3.0
27130,51016,1080,4.5
59901,129448,1252,4.0
27134,51016,1100,3.0
27135,51016,1101,3.5
27138,51016,1127,4.5
59906,129448,1266,4.0
27141,51016,1193,5.0
59910,129448,1273,4.0
27143,51016,1196,4.5
27145,51016,1200,3.5
59913,129448,1280,5.0
27148,51016,1208,3.5
59918,129448,1291,4.0
59924,129448,1320,3.0
27161,51016,1246,4.0
59930,129448,1375,5.0
27163,51016,1255,4.0
59933,129448,1378,3.0
59935,129448,1387,4.0
27169,51016,1265,4.0
27171,51016,1270,4.5
59939,129448,1407,3.0
59940,129448,1422,2.0
27177,51016,1297,3.0
27180,51016,1339,4.0
27181,51016,1356,3.5
59949,129448,1518,4.0
27185,51016,1373,2.5
59954,129448,1566,3.0
27196,51016,1405,5.0
59964,129448,1608,4.0
59967,129448,1617,3.0
27200,51016,1440,2.5
59975,129448,1663,3.0
27209,51016,1517,4.0
27214,51016,1562,3.5
27215,51016,1573,4.0
27216,51016,1580,4.0
59982,129448,1704,3.0
59984,129448,1722,3.0
27220,51016,1590,3.5
27224,51016,1610,4.0
27225,51016,1616,3.0
59992,129448,1797,4.0
59994,129448,1845,2.0
27229,51016,1641,3.5
59998,129448,1892,3.0
59999,129448,1894,2.0
60000,129448,1907,4.0
60001,129448,1909,4.0
27236,51016,1676,4.0
60006,129448,1934,5.0
27239,51016,1690,3.0
27242,51016,1717,2.0
27243,51016,1721,3.0
27244,51016,1726,3.0
27245,51016,1729,3.0
27255,51016,1784,4.0
60023,129448,2001,3.0
27258,51016,1862,2.5
60026,129448,2006,3.0
60036,129448,2064,4.0
27271,51016,1961,3.5
60039,129448,2076,3.0
60044,129448,2105,4.0
60045,129448,2110,4.0
27281,51016,2006,3.5
60052,129448,2150,5.0
60053,129448,2151,2.0
60059,129448,2243,4.0
27294,51016,2119,3.5
60063,129448,2268,4.0
27297,51016,2144,3.0
60065,129448,2282,3.0
27307,51016,2278,4.0
27310,51016,2296,4.0
27313,51016,2320,4.0
27317,51016,2335,3.0
60085,129448,2405,3.0
27320,51016,2371,4.0
60088,129448,2416,1.0
27322,51016,2376,4.0
60095,129448,2485,4.0
27332,51016,2403,4.5
60104,129448,2580,4.0
27340,51016,2428,2.0
27342,51016,2448,2.0
60111,129448,2617,5.0
60117,129448,2687,3.0
27351,51016,2482,4.5
60120,129448,2694,4.0
27359,51016,2560,4.5
27360,51016,2571,4.0
27364,51016,2617,2.0
27365,51016,2628,3.0
60133,129448,2735,3.0
60138,129448,2764,2.0
60142,129448,2797,3.0
27379,51016,2717,4.0
60147,129448,2841,3.0
60150,129448,2860,2.0
27383,51016,2763,3.5
27385,51016,2770,2.5
27386,51016,2791,4.5
27387,51016,2792,2.0
60159,129448,2917,4.0
60162,129448,2926,5.0
27395,51016,2890,4.0
27396,51016,2900,3.0
27397,51016,2916,4.0
27399,51016,2944,4.0
27405,51016,2986,5.0
60175,129448,3004,2.0
27408,51016,2991,4.0
60176,129448,3005,2.0
60178,129448,3020,2.0
60179,129448,3033,4.0
60180,129448,3035,4.0
60183,129448,3052,4.0
27419,51016,3066,4.0
27423,51016,3104,4.0
60194,129448,3111,3.0
60197,129448,3147,5.0
27434,51016,3190,2.5
60202,129448,3176,3.0
60206,129448,3219,3.0
60208,129448,3247,2.0
60211,129448,3257,3.0
60214,129448,3274,5.0
60215,129448,3301,3.0
27448,51016,3273,2.0
60216,129448,3316,2.0
27451,51016,3300,4.0
60220,129448,3354,3.0
27455,51016,3354,3.5
60223,129448,3359,4.0
60226,129448,3379,3.0
27463,51016,3452,3.0
60231,129448,3421,3.0
60235,129448,3448,3.0
27468,51016,3510,4.0
27470,51016,3527,5.0
27472,51016,3535,4.5
60241,129448,3499,4.0
60243,129448,3504,3.0
60244,129448,3510,3.0
60250,129448,3555,3.0
27485,51016,3654,4.5
60254,129448,3606,4.0
60255,129448,3608,5.0
27489,51016,3697,4.5
60263,129448,3685,4.0
27496,51016,3726,4.0
27504,51016,3798,2.5
27506,51016,3825,2.0
60275,129448,3793,4.0
27508,51016,3827,4.0
60276,129448,3826,2.0
60278,129448,3831,3.0
60280,129448,3861,3.0
27513,51016,3879,2.5
27514,51016,3897,4.0
60282,129448,3893,4.0
27520,51016,3955,3.5
27522,51016,3977,3.0
27531,51016,4002,4.5
27534,51016,4015,4.5
27535,51016,4022,4.0
27538,51016,4036,3.0
27543,51016,4092,3.0
27544,51016,4102,4.5
60314,129448,4153,2.0
60317,129448,4428,3.0
27550,51016,4159,4.0
60323,129448,5060,3.0
60324,129600,1,4.5
60335,129600,70,4.5
60337,129600,104,4.0
27570,51016,4343,3.5
60338,129600,110,5.0
27572,51016,4349,3.0
27575,51016,4370,2.5
27576,51016,4387,3.5
27577,51016,4388,2.0
27582,51016,4553,3.5
60352,129600,196,3.5
27587,51016,4566,2.0
27588,51016,4567,1.5
27590,51016,4587,3.0
27592,51016,4621,2.0
60365,129600,293,4.5
27601,51016,4673,4.0
60369,129600,318,5.0
60372,129600,344,3.0
60373,129600,349,3.5
60375,129600,356,5.0
27609,51016,4735,3.5
27611,51016,4757,3.5
60386,129600,457,4.0
27620,51016,4865,4.0
60388,129600,474,3.5
60391,129600,508,4.5
60394,129600,539,4.0
60395,129600,540,3.5
27630,51016,4958,4.0
60398,129600,552,3.0
27634,51016,4979,5.0
27635,51016,4980,3.5
60404,129600,590,4.0
27640,51016,5014,3.5
60416,129600,784,2.5
27649,51016,5110,4.0
27651,51016,5152,4.5
60425,129600,919,5.0
27662,51016,5293,4.0
60432,129600,1059,3.0
60433,129600,1088,4.5
60434,129600,1089,4.5
27668,51016,5363,3.0
60437,129600,1092,4.0
27671,51016,5400,2.5
27675,51016,5418,4.0
60445,129600,1198,5.0
27678,51016,5449,4.0
27680,51016,5459,3.0
27685,51016,5481,4.0
27688,51016,5502,4.0
27691,51016,5508,3.5
60469,129600,1299,4.0
60471,129600,1307,4.0
27705,51016,5784,3.0
27706,51016,5785,4.0
27707,51016,5803,3.5
60474,129600,1339,3.5
60475,129600,1342,3.5
60482,129600,1370,3.0
60483,129600,1378,3.5
27717,51016,5952,4.5
27718,51016,5954,4.0
27720,51016,5989,4.5
27723,51016,6014,3.0
27728,51016,6156,3.5
27730,51016,6188,5.0
60498,129600,1485,3.5
60503,129600,1573,4.0
27737,51016,6281,4.0
60507,129600,1610,4.0
60509,129600,1625,4.5
60510,129600,1626,2.5
27743,51016,6365,4.5
27744,51016,6373,4.0
60518,129600,1721,4.0
27753,51016,6539,4.5
27755,51016,6548,3.0
60530,129600,1954,4.5
60535,129600,1974,4.0
60539,129600,2000,5.0
27776,51016,6784,4.5
60544,129600,2082,3.5
27783,51016,6863,5.0
60551,129600,2121,4.0
27800,51016,7137,4.0
60572,129600,2329,4.5
27805,51016,7163,2.5
27810,51016,7256,4.0
27811,51016,7258,3.0
27815,51016,7317,3.0
27817,51016,7325,4.5
60588,129600,2446,2.5
60589,129600,2459,5.0
27822,51016,7361,3.0
60591,129600,2469,3.5
27827,51016,7376,3.5
60596,129600,2505,4.0
27829,51016,7381,3.0
60603,129600,2596,4.5
60606,129600,2639,4.0
27843,51016,7809,3.5
27846,51016,7991,3.5
60615,129600,2720,2.5
27849,51016,8225,3.5
27850,51016,8268,3.5
60621,129600,2791,4.0
27854,51016,8369,3.5
60622,129600,2793,2.5
27856,51016,8376,4.5
60627,129600,2804,5.0
60628,129600,2815,4.0
60636,129600,2908,5.0
27869,51016,8633,3.5
60644,129600,2959,4.5
27879,51016,8783,4.5
60647,129600,3033,4.5
27881,51016,8798,4.0
60649,129600,3071,3.5
27889,51016,8860,3.5
60657,129600,3147,4.0
60665,129600,3261,4.5
60669,129600,3286,3.5
60672,129600,3362,3.5
27906,51016,8961,4.5
27908,51016,8972,4.0
27909,51016,8984,3.0
60677,129600,3404,4.0
60684,129600,3448,4.0
60690,129600,3499,4.5
60692,129600,3525,4.0
60693,129600,3535,3.5
27927,51016,27821,4.0
60707,129600,3708,3.0
27944,51016,31696,3.5
27948,51016,32029,3.5
60716,129600,3825,3.5
27952,51016,32596,4.0
60721,129600,3948,5.0
27956,51016,33166,4.5
27959,51016,33495,3.5
27960,51016,33585,2.5
60727,129600,4008,4.5
60730,129600,4022,3.5
27966,51016,33834,4.0
60737,129600,4109,4.0
27970,51016,34150,4.0
60739,129600,4148,2.5
27974,51016,34332,2.5
60742,129600,4222,3.5
60744,129600,4262,5.0
60747,129600,4306,4.0
27984,51016,36517,3.0
27985,51016,36519,2.5
27986,51016,36525,3.5
60753,129600,4344,3.5
60756,129600,4359,3.5
27989,51016,37380,1.5
27992,51016,37477,2.0
27994,51016,37733,4.5
27995,51016,37741,3.5
60762,129600,4474,3.0
27998,51016,38061,4.0
60767,129600,4498,3.0
28002,51016,39427,3.0
28003,51016,39444,5.0
60770,129600,4571,4.5
60776,129600,4679,3.5
60780,129600,4770,3.5
28015,51016,41571,2.5
28018,51016,41997,4.0
28021,51016,42418,2.5
28022,51016,42721,1.0
60789,129600,4932,3.5
60792,129600,4958,4.0
60794,129600,4994,3.5
28030,51016,43836,2.5
60801,129600,5111,4.0
60803,129600,5219,3.5
28037,51016,44191,4.0
60805,129600,5250,3.5
60809,129600,5308,3.5
60817,129600,5540,3.5
28051,51016,45361,3.0
60820,129600,5574,3.0
60823,129600,5679,4.0
28056,51016,45501,2.0
60829,129600,5893,4.0
60834,129600,6188,5.0
60839,129600,6482,2.0
60840,129600,6502,5.0
60844,129600,6539,3.5
28078,51016,47261,3.0
28082,51016,47970,3.5
60857,129600,6947,4.0
28090,51016,48416,3.0
60864,129600,7046,3.0
60868,129600,7102,3.0
60869,129600,7104,4.0
60870,129600,7143,4.0
28103,51016,49278,3.0
60873,129600,7222,1.0
60874,129600,7254,4.0
28108,51016,50003,2.5
28109,51016,50068,3.5
60876,129600,7293,3.5
28114,51016,51077,2.5
60884,129600,7458,3.5
28119,51016,51412,3.5
28120,51016,51540,3.5
60887,129600,7573,3.0
28124,51016,51935,4.0
60893,129600,8376,5.0
28127,51016,52245,4.5
28128,51016,52321,4.0
60896,129600,8528,2.5
60900,129600,8783,4.0
60902,129600,8827,5.0
28137,51016,53129,4.5
28138,51016,53322,3.5
28139,51016,53464,2.0
60906,129600,8958,4.0
28145,51016,53972,3.5
60916,129600,26555,3.5
28149,51016,54004,3.0
60918,129600,30749,4.0
60927,129600,33158,2.0
28167,51016,55241,2.0
60935,129600,34150,2.0
28169,51016,55247,3.5
60938,129600,34532,3.0
60939,129600,35836,2.0
28172,51016,55280,3.5
60942,129600,36519,3.5
28176,51016,55729,3.5
28177,51016,55805,3.0
60944,129600,37733,3.5
28179,51016,55830,2.5
60949,129600,45722,3.5
60951,129600,48304,4.0
60952,129600,48385,2.5
28185,51016,56775,2.5
60953,129600,48516,4.0
60957,129600,53000,5.0
60959,129600,53464,1.5
28193,51016,57532,1.5
60961,129600,54503,2.0
28195,51016,57640,3.0
60963,129600,54997,3.5
28198,51016,58103,2.5
28201,51016,58295,3.5
60969,129600,55765,4.0
60974,129600,56587,4.0
28211,51016,59022,3.0
28213,51016,59315,4.0
28214,51016,59369,4.0
60983,129600,61931,3.0
60991,129897,62,3.0
28229,51016,61132,3.0
28233,51016,61250,2.0
28236,51016,61323,3.5
28237,51016,61350,3.0
61005,129897,235,5.0
61009,129897,293,4.0
28242,51016,62394,2.5
28244,51016,62972,3.5
61013,129897,348,4.0
28246,51016,63222,3.0
61014,129897,407,4.0
61017,129897,441,4.0
28253,51016,65126,3.5
28256,51016,65982,3.0
28263,51016,72998,3.0
28264,51016,79132,4.5
61031,129897,866,4.0
61034,129897,968,5.0
28269,51016,84152,3.5
28271,51016,84613,3.0
28278,51016,85022,2.0
61046,129897,1093,4.0
28280,51016,85056,3.0
28281,51016,85131,3.5
61050,129897,1101,3.0
61055,129897,1179,4.0
61057,129897,1191,5.0
61063,129897,1206,5.0
28297,51582,50,5.0
28299,51582,88,3.0
61070,129897,1221,5.0
28306,51582,153,3.0
61074,129897,1230,5.0
28308,51582,158,4.0
28309,51582,168,3.0
28310,51582,185,4.0
61080,129897,1247,5.0
61085,129897,1259,3.0
61086,129897,1263,5.0
28319,51582,260,5.0
61090,129897,1288,5.0
28326,51582,325,3.0
61096,129897,1387,2.0
28329,51582,337,3.0
28330,51582,344,2.0
61103,129897,1635,4.0
61105,129897,1641,4.0
28344,51582,419,3.0
61115,129897,1785,1.0
28348,51582,450,5.0
61118,129897,1846,5.0
61121,129897,1875,4.0
28354,51582,485,3.0
28355,51582,491,4.0
61124,129897,1912,4.0
61128,129897,1966,3.0
28362,51582,528,1.0
61132,129897,1997,4.0
28370,51582,589,2.0
28371,51582,590,4.0
61153,129897,2360,5.0
28386,51582,848,4.0
28389,51582,899,5.0
61160,129897,2455,4.0
28393,51582,915,5.0
28395,51582,919,5.0
61163,129897,2502,3.0
28400,51582,953,3.0
28405,51582,1005,1.0
28413,51582,1031,4.0
61182,129897,2692,5.0
28415,51582,1033,3.0
28421,51582,1086,3.0
61190,129897,2723,3.0
61191,129897,2761,4.0
61195,129897,2791,4.0
28428,51582,1101,4.0
61196,129897,2827,1.0
61199,129897,2871,4.0
28433,51582,1197,5.0
61201,129897,2912,5.0
61202,129897,2918,4.0
61203,129897,2932,4.0
61205,129897,2959,5.0
28443,51582,1271,4.0
61214,129897,3060,3.0
28449,51582,1320,1.0
61217,129897,3104,3.0
61218,129897,3159,1.0
61220,129897,3169,4.0
28453,51582,1347,1.0
61221,129897,3174,1.0
61224,129897,3182,3.0
28457,51582,1373,1.0
28458,51582,1375,1.0
61229,129897,3246,4.0
28464,51582,1408,5.0
28468,51582,1425,1.0
61236,129897,3361,4.0
28470,51582,1453,4.0
61243,129897,3498,4.0
28476,51582,1573,4.0
28482,51582,1665,3.0
61250,129897,3551,4.0
61254,129897,3593,3.0
28487,51582,1694,4.0
61255,129897,3617,3.0
28489,51582,1707,1.0
28494,51582,1747,1.0
61262,129897,3741,4.0
61263,129897,3744,4.0
61265,129897,3751,3.0
28500,51582,1888,5.0
28503,51582,1918,5.0
61272,129897,3897,5.0
28506,51582,1962,4.0
28510,51582,1972,1.0
61283,129897,4021,2.0
61284,129897,4022,3.0
28521,51582,1985,1.0
61290,129897,4128,4.0
28526,51582,1996,4.0
61294,129897,4235,4.0
28528,51582,2001,5.0
28530,51582,2003,5.0
61301,129897,4345,5.0
28534,51582,2015,5.0
61306,129897,4446,3.0
61307,129897,4448,5.0
28542,51582,2054,5.0
61311,129897,4577,4.0
28544,51582,2067,5.0
61312,129897,4638,1.0
28547,51582,2078,4.0
28548,51582,2080,4.0
61319,129897,4865,3.0
28552,51582,2098,4.0
61321,129897,4875,1.0
61323,129897,4886,3.0
61326,129897,4954,4.0
61331,129897,5010,4.0
61337,129897,5222,3.0
28571,51582,2253,5.0
28577,51582,2335,5.0
61352,129897,5390,3.0
28585,51582,2396,5.0
61354,129897,5423,2.0
28587,51582,2402,1.0
61358,129897,5812,3.0
28591,51582,2407,4.0
28592,51582,2409,1.0
61359,129897,5873,3.0
28594,51582,2411,2.0
61363,130176,2,3.0
28599,51582,2455,1.0
28603,51582,2463,5.0
61372,130176,22,3.0
28612,51582,2616,2.0
28614,51582,2642,3.0
28617,51582,2671,5.0
28618,51582,2683,5.0
61388,130176,50,4.0
61389,130176,58,5.0
28624,51582,2746,4.0
28625,51582,2747,5.0
61392,130176,105,4.0
61393,130176,110,5.0
28629,51582,2798,1.0
61397,130176,150,3.0
61398,130176,151,3.0
61404,130176,163,4.0
28639,51582,2946,5.0
61407,130176,169,2.0
61413,130176,196,4.0
28647,51582,3042,3.0
61415,130176,203,3.0
61423,130176,229,3.0
28657,52248,6,3.0
61425,130176,231,5.0
61427,130176,247,5.0
28663,52248,39,2.0
61442,130176,293,3.0
28677,52248,260,4.0
61445,130176,300,3.0
61446,130176,302,5.0
28682,52248,316,3.0
28683,52248,318,5.0
61451,130176,315,2.0
28688,52248,380,4.0
28693,52248,454,3.0
61461,130176,350,3.0
61464,130176,356,4.0
28700,52248,541,5.0
61479,130176,427,2.0
28715,52248,733,3.0
61486,130176,455,3.0
28721,52248,838,3.0
61489,130176,466,4.0
61490,130176,469,4.0
28729,52248,910,3.0
61497,130176,485,2.0
28731,52248,913,3.0
28732,52248,919,4.0
61499,130176,494,3.0
28737,52248,926,4.0
61506,130176,540,2.0
61509,130176,552,3.0
61512,130176,586,4.0
61515,130176,589,5.0
61517,130176,592,5.0
28752,52248,1082,4.0
28753,52248,1086,4.0
61524,130442,3,4.0
28757,52248,1100,3.0
28758,52248,1101,3.0
28759,52248,1104,5.0
28760,52248,1127,5.0
61527,130442,14,3.0
28762,52248,1136,5.0
61528,130442,17,4.0
61531,130442,62,4.0
61536,130442,86,4.0
61537,130442,92,3.0
28774,52248,1206,5.0
28776,52248,1208,5.0
61545,130442,376,4.0
28778,52248,1212,5.0
61550,130442,650,4.0
28783,52248,1220,4.0
28787,52248,1227,5.0
61555,130442,710,3.0
28789,52248,1230,5.0
28798,52248,1244,5.0
61567,131240,541,2.5
28805,52248,1257,4.0
61573,131240,1204,4.5
61574,131240,1221,3.5
28809,52248,1261,4.0
28812,52248,1265,5.0
61580,131240,2843,5.0
61584,131240,4306,4.0
28817,52248,1275,5.0
28818,52248,1276,4.0
28819,52248,1278,4.0
61585,131240,4878,3.0
61589,131240,5669,3.5
28823,52248,1291,3.0
61603,131240,63433,5.0
28839,52248,1374,4.0
61608,131240,72998,4.5
61620,131240,87232,4.5
61624,131240,96610,3.5
61625,131240,97938,4.5
28859,52248,1587,4.0
61628,131240,103810,2.5
61632,131240,106918,3.0
28867,52248,1674,4.0
61640,132021,362,3.5
28877,52248,1779,1.0
61646,132021,912,3.0
28880,52248,1858,2.0
28884,52248,1917,1.0
28886,52248,1923,3.0
28891,52248,1952,5.0
61662,132021,1907,4.0
61663,132021,1947,3.0
28896,52248,1958,3.0
61664,132021,1957,3.0
28898,52248,1965,4.0
61666,132021,2012,3.5
61668,132021,2084,2.0
28901,52248,2000,4.0
61679,132021,3247,2.5
28912,52248,2078,5.0
28913,52248,2081,4.0
61681,132021,4356,4.5
28916,52248,2105,4.0
61689,132021,7444,4.5
61692,132021,8533,3.0
61693,132021,8636,1.5
61696,132021,31433,4.0
61702,132021,44193,4.5
28936,52248,2268,3.0
61704,132021,45722,2.0
28941,52248,2300,4.0
61709,132021,49524,3.0
61714,132021,56152,4.0
28947,52248,2324,3.0
28952,52248,2366,3.0
28955,52248,2393,4.0
28957,52248,2396,4.0
28958,52248,2402,2.0
28961,52248,2407,4.0
61729,132407,480,3.5
28963,52248,2410,2.0
61732,132407,590,4.5
28967,52248,2421,2.0
61738,132407,1197,4.5
61741,132407,1213,3.5
28974,52248,2502,5.0
61747,132407,2028,4.0
61749,132407,2571,3.5
28983,52248,2599,4.0
61751,132407,2858,3.5
28989,52248,2643,1.0
28991,52248,2662,3.0
61761,132407,5418,5.0
61762,132407,5952,4.0
28996,52248,2699,3.0
28997,52248,2716,4.0
61765,132407,6373,3.5
28999,52248,2729,4.0
61769,132407,7153,4.0
29003,52248,2750,3.0
29007,52248,2791,3.0
29009,52248,2797,3.0
61777,132407,44191,4.0
29013,52248,2851,3.0
61783,132407,54286,5.0
29020,52248,2908,3.0
61789,132407,64957,5.0
29023,52248,2918,4.0
61796,132407,81591,3.5
29033,52248,2987,2.0
61803,132407,106782,4.0
29036,52248,2993,3.0
61805,132407,109374,4.0
61810,132407,122904,4.0
29044,52248,3039,3.0
61812,132407,134853,2.0
29050,52248,3104,4.0
61820,132485,480,3.0
61821,132485,588,5.0
29054,52248,3160,4.0
61827,132485,1025,3.5
29062,52248,3253,4.0
29073,52248,3405,3.0
61848,132485,2087,5.0
29081,52248,3499,4.0
29082,52248,3503,4.0
29083,52248,3504,4.0
29087,52248,3529,3.0
29088,52248,3551,2.0
61856,132485,2566,3.0
61859,132485,3114,2.5
29092,52248,3633,4.0
61861,132485,3155,4.0
29094,52248,3638,3.0
29096,52248,3658,3.0
61869,132485,4154,2.0
29105,52248,3730,5.0
29106,52248,3760,3.0
61873,132485,4388,4.0
29113,52248,3812,3.0
29114,52248,3813,5.0
61882,132485,6482,4.0
29116,52248,3832,4.0
61885,132485,6936,3.5
61887,132485,7293,3.0
29120,52248,6460,5.0
61888,132485,7386,5.0
61889,132485,8360,4.0
61890,132485,8533,4.0
29126,52250,924,4.0
61895,132485,44709,2.0
61897,132485,47644,2.0
29130,52250,1042,1.0
29132,52250,1287,2.0
29133,52250,1513,5.0
61903,132621,158,3.5
29136,52250,2085,4.5
61905,132621,260,4.5
61910,132621,318,1.0
